Date,Close,High,Low,Open,Volume
2021/8/25,15.33057117,15.3748802,15.06472378,15.2419565,37549107
2021/8/26,15.10903072,15.64072718,15.10903072,15.59641985,54592783
2021/8/27,15.28626537,15.41918908,15.02041796,15.10903263,31407867
2021/8/30,15.19764805,15.46349714,15.15334071,15.46349714,24118972
2021/8/31,15.28626537,15.37488174,15.15334166,15.197649,24390622
2021/9/1,15.10903072,15.3748798,15.06472339,15.28626344,26278844
2021/9/2,14.84318447,15.1533409,14.79887713,15.1533409,36406783
2021/9/3,14.62164497,14.97610876,14.62164497,14.88749239,39975010
2021/9/6,14.13425541,14.6216437,14.13425541,14.6216437,57862884
2021/9/7,14.17856407,14.44441147,14.04564037,14.08994771,29320358
2021/9/8,14.00133228,14.2228715,14.00133228,14.17856417,22399997
2021/9/9,13.77979279,14.00133286,13.64686823,13.91271649,29329188
2021/9/10,14.26718044,14.26718044,13.82410032,13.86840765,24229491
2021/9/13,14.22287178,14.40010451,14.13425626,14.31148815,17810654
2021/9/14,14.13425541,14.31148729,14.08994723,14.26717995,10281621
2021/9/15,13.95702362,14.1342555,13.91271544,14.08994732,15980819
2021/9/16,13.95702362,14.04563998,13.82409992,14.0013318,12481776
2021/9/17,14.13425541,14.26717995,13.91271535,14.00133171,25037288
2021/9/22,13.95702362,14.04563998,13.73548356,13.86840726,18107939
2021/9/23,14.26718044,14.35579681,14.0013322,14.04564038,24939157
2021/9/24,14.35579681,14.53302785,14.31148779,14.35579681,22146455
2021/9/27,14.84318447,14.97610817,14.40010434,14.44441167,40645074
2021/9/28,15.02041721,15.15334092,14.48872071,14.79887715,40275518
2021/9/29,14.84318447,15.10903188,14.71026077,14.75456811,32522271
2021/9/30,15.24195766,15.41918871,14.84318486,14.84318486,63642933
2021/10/1,14.79887676,15.50780428,14.66595137,15.24195688,62781585
2021/10/4,14.7545681,16.03950116,14.66595174,15.50780466,129690835
2021/10/5,15.10903072,15.19764708,14.44441057,14.57733596,33827289
2021/10/6,14.7545681,15.24195726,14.6216444,15.10903187,22569953
2021/10/7,14.84318447,14.97610817,14.66595174,14.79887713,21813301
2021/10/8,14.79887676,15.02041682,14.75456774,14.9761078,14562822
2021/10/12,14.84318447,15.06472454,14.66595174,14.71026077,20692424
2021/10/13,14.88749218,15.41918869,14.88749218,15.06472491,61563967
2021/10/14,14.79887676,15.15334052,14.7102604,15.1090315,19888074
2021/10/15,14.84318447,15.0204172,14.75456811,14.93180084,17242965
2021/10/18,14.84318447,15.10903188,14.71026077,14.88749181,20087152
2021/10/19,14.9761076,15.10903129,14.88749124,14.88749124,25739198
2021/10/20,14.9761076,15.19764766,14.93180026,15.06472396,20272070
2021/10/21,14.71026039,15.10903149,14.71026039,15.06472415,28285692
2021/10/22,14.40010357,14.66595096,14.31148721,14.62164362,35095869
2021/10/25,14.48871994,14.71026,14.44441092,14.44441092,15739288
2021/10/26,14.40010357,14.57733629,14.35579623,14.57733629,16777185
2021/10/27,14.35579681,14.44441149,14.22287142,14.40010415,17209870
2021/10/28,15.02041721,15.10903189,14.31148799,14.40010435,61709641
2021/10/29,15.24195766,15.37488137,14.66595212,15.06472493,78055869
2021/11/1,16.03949928,16.34965568,15.5964192,15.64072653,196427679
2021/11/2,16.79273605,17.19150712,16.26103961,16.30534694,322218530
2021/11/3,16.92566109,17.45735757,16.74842836,17.28012485,221146900
2021/11/4,17.0142765,17.81182035,17.0142765,17.4573566,206517626
2021/11/5,17.32443237,17.54597244,17.05858497,17.5016651,123059473
2021/11/8,18.60936546,18.83090553,17.5902815,17.81182157,395221807
2021/11/9,19.53983307,19.5841421,18.38782541,18.87521287,429537452
2021/11/10,20.558918,20.82476539,19.36260135,19.67275777,573597770
2021/11/11,22.46416473,22.46416473,20.38168762,20.47030399,619263342
2021/11/12,22.64139366,23.04016645,21.44507868,22.81862639,631677176
2021/11/15,23.39463043,23.4832468,21.84384998,22.86293394,501002939
2021/11/16,24.01494217,25.69864624,23.21739831,23.39462934,1141479961
2021/11/17,25.69864655,25.83157024,24.01494245,24.36940621,635882727
2021/11/18,25.12264252,25.78726268,24.63525338,25.47710627,521441041
2021/11/19,24.50233078,25.3441837,24.14786702,24.98971994,448133080
2021/11/22,24.32509804,25.61002931,24.14786532,24.67956178,409499591
2021/11/23,24.5909481,25.12264462,24.1921753,24.32510069,363047705
2021/11/24,26.62911415,26.62911415,24.98971908,25.07833375,656816298
2021/11/25,26.27465057,27.60389092,25.96449415,27.11650347,669748565
2021/11/26,23.66047859,25.61003007,23.66047859,25.43279904,725745338
2021/11/29,21.9324646,22.77431745,21.48938451,22.15400465,717421153
2021/11/30,23.04016685,23.70478705,22.81862679,23.39463062,437535603
2021/12/1,23.92632675,23.92632675,22.24262261,22.55277904,293607680
2021/12/2,23.12878227,23.61616972,22.64139313,23.04016591,295076521
2021/12/3,22.86293411,24.05925081,22.86293411,23.74909438,300720018
2021/12/6,23.52755547,23.83771191,22.59708782,22.77432056,248241562
2021/12/7,25.16695023,25.29987392,23.74909352,24.23648266,481525325
2021/12/8,25.25556946,25.47710954,24.41371647,24.72387292,534708528
2021/12/9,26.00880432,26.36326809,25.52141516,25.69864789,498294199
2021/12/10,25.43279839,26.58480597,25.25556567,25.69864577,498901911
2021/12/13,23.92632675,25.69864725,23.92632675,25.61003089,580303913
2021/12/14,22.95155144,24.05925181,22.95155144,23.70478803,341235358
2021/12/15,24.10355949,24.10355949,23.08447385,23.12878288,234852235
2021/12/16,23.66047859,24.50232979,23.43893854,24.50232979,221861380
2021/12/17,23.21739769,24.10355788,23.17308867,23.5275524,159848223
2021/12/20,23.7047863,23.83771,22.99585879,23.21739885,130324817
2021/12/21,23.30601501,23.52755509,23.12878397,23.30601501,119101163
2021/12/22,23.12878227,23.61616972,23.12878227,23.43893869,105971764
2021/12/23,23.17309189,23.61617205,23.12878455,23.39463197,87979910
2021/12/24,23.21739769,23.9706325,23.21739769,23.43893774,155845606
2021/12/27,23.92632675,23.92632675,23.08447384,23.21739923,114853603
2021/12/28,23.83771133,24.10356043,23.70478763,23.793404,113694360
2021/12/29,23.7047863,24.45802284,23.7047863,24.01494272,159591156
2021/12/30,24.41371536,24.45802439,23.79340417,23.83771151,144841731
2022/1/3,23.30601501,24.63525545,23.12878397,24.50233175,224758909
2022/1/4,23.61617088,23.66047991,23.21739978,23.43893984,99097448
2022/1/5,24.19217491,24.36940764,23.394631,23.48324737,198709609
2022/1/6,24.28079033,24.45802305,23.74909384,24.01494293,138969428
2022/1/7,23.92632675,24.72387064,22.33123898,24.5466396,428264214
2022/1/10,23.35032082,24.19217196,23.17308811,23.74909188,163377592
2022/1/11,23.30601501,23.70478782,23.12878397,23.52755509,107200599
2022/1/12,22.3755455,23.61616947,22.3755455,23.57186213,192971752
2022/1/13,22.24262047,22.68570055,22.02108043,22.24262047,124984238
2022/1/14,22.64139366,22.81862639,22.1540062,22.37554626,119935604
2022/1/17,22.99585915,22.99585915,22.2426226,22.46416266,63371008
2022/1/18,22.55277824,23.17308938,22.55277824,22.99585835,76528866
2022/1/19,21.71092606,22.64139364,21.62230969,22.55277897,151434847
2022/1/20,22.15400696,22.28693066,21.35646305,21.62231045,104057119
2022/1/21,21.22353935,21.9324669,21.22353935,21.7995432,109319121
2022/1/24,20.82476425,21.09061163,20.16014412,20.38168416,145099975
2022/1/25,20.20445251,20.82476535,20.20445251,20.82476535,89407119
2022/1/26,20.73615074,20.82476711,20.29307059,20.29307059,69211789
2022/2/7,22.68570328,22.73001062,21.44507924,21.71092664,220728569
2022/2/8,23.21739769,23.74909245,22.3312375,22.50846852,322657712
2022/2/9,23.92632675,24.05925045,23.43893929,23.57186299,254315044
2022/2/10,23.88202095,24.41371578,23.66048087,24.10356103,219053368
2022/2/11,24.5909481,24.5909481,23.57186411,23.74909515,240922620
2022/2/14,23.66047859,24.2364824,23.52755321,24.05924968,186176329
2022/2/15,24.32509804,25.43279828,23.74909256,23.79340158,503731053
2022/2/16,25.65433884,25.87587889,24.98971868,25.12264237,488410936
2022/2/17,27.47096825,27.69250831,25.61003135,25.65434038,953166734
2022/2/18,28.09127998,28.31282004,27.07219437,27.47096715,766170845
2022/2/21,25.69864655,27.69250705,25.69864655,27.64819972,513662065
2022/2/22,25.21125984,26.05311107,24.81248705,24.94541075,443485526
2022/2/23,26.8506546,27.02788733,25.21125951,25.34418321,349822007
2022/2/24,24.76817894,26.18603395,24.4137135,25.74295383,467068795
2022/2/25,24.72387123,26.05311164,24.72387123,25.6100315,313361350
2022/3/1,24.85679436,25.34418351,24.5023306,25.07833442,198153235
2022/3/2,24.5466404,24.8124878,24.01494389,24.5466404,199236806
2022/3/3,25.16695023,25.78726306,24.94541017,24.98971919,250214819
2022/3/4,25.12264252,25.87587904,24.63525338,24.9454098,230694458
2022/3/7,23.48324585,24.90110254,23.21739846,24.81248618,228014820
2022/3/8,21.71092606,23.21739915,21.26784593,22.33123891,305816306
2022/3/9,22.73001099,22.90724372,22.06539077,22.46416358,200174990
2022/3/10,23.66047859,24.1035587,23.21739848,23.70478593,252693330
2022/3/11,23.88202095,23.92632829,23.3060154,23.70478821,117622966
2022/3/14,23.48324585,24.14786602,23.30601313,23.92632596,112128416
2022/3/15,23.30601501,24.23648434,23.30601501,24.10356063,175155005
2022/3/16,24.41371536,24.7238718,23.66048047,24.10356061,295988257
2022/3/17,25.8758812,26.14172861,24.94541187,25.38849202,428075385
2022/3/18,25.34418106,25.78726114,25.078332,25.5657211,229654794
2022/3/21,24.85679436,25.61003091,24.85679436,25.47710721,118671480
2022/3/22,23.92632675,24.63525428,23.88201942,24.63525428,161339581
2022/3/23,24.36940765,24.67956409,24.14786758,24.19217492,90250184
2022/3/24,23.79340363,24.05925103,23.66047992,24.01494369,88579437
2022/3/25,23.35032082,24.1035573,23.21739713,23.97063192,113760008
2022/3/28,24.05925179,24.10356081,22.64139497,22.8186277,120248004
2022/3/29,24.19217491,24.81248778,24.14786757,24.23648394,219688421
2022/3/30,24.01494217,24.72386967,24.01494217,24.59094597,144881882
2022/3/31,23.61617088,24.36940745,23.57186355,24.14786738,148659595
2022/4/1,24.10355949,24.10355949,23.26170658,23.39463028,118912341
2022/4/6,24.5466404,24.5466404,23.66048012,23.74909479,95627222
2022/4/7,23.52755547,24.54664117,23.52755547,24.54664117,107008023
2022/4/8,24.01494217,24.32509858,23.70478576,23.74909309,80396500
2022/4/11,23.7047863,24.19217375,23.48324624,23.9706337,77814444
2022/4/12,24.23648262,24.45802268,23.66047881,23.79340251,158289508
2022/4/13,24.98971939,25.69864691,24.36940655,24.54663927,413615174
2022/4/14,25.56572533,25.87588177,25.16695251,25.6543417,364244513
2022/4/15,25.25556946,25.74295696,25.12264575,25.4328022,199181730
2022/4/18,24.05925179,25.16695216,24.01494445,25.07833579,159602771
2022/4/19,25.61003304,25.69864941,24.45802529,24.50233263,246716213
2022/4/20,25.61003304,26.45188602,25.43280198,26.00880586,388958495
2022/4/21,26.3632679,26.54050063,25.9644951,26.05311147,262549616
2022/4/22,26.45188522,26.54050159,26.00880507,26.27465249,240763680
2022/4/25,25.96449471,26.05311107,25.21125984,25.92018737,220237720
2022/4/26,24.98971939,26.40757442,24.94541036,26.23034339,214490233
2022/4/27,24.5909481,24.72387181,23.92632789,24.10356062,140571896
2022/4/28,24.28079033,24.90110318,24.19217397,24.72387045,83845269
2022/4/29,24.67956161,25.16694904,24.45802157,24.45802157,107148416
2022/5/3,24.85679436,25.34418351,24.63525429,24.76817968,90280161
2022/5/4,25.477108,25.78726444,25.29987527,25.3441843,104950109
2022/5/5,25.38849068,25.9644945,25.25556698,25.8315708,106644451
2022/5/6,25.12264252,25.16694985,24.72386974,24.8124861,66095851
2022/5/9,24.72387123,25.4771078,24.72387123,25.12264403,94652571
2022/5/10,24.67956161,24.72386895,24.01494147,24.01494147,102073144
2022/5/11,24.01494217,24.59094597,23.97063314,24.50232961,80168418
2022/5/12,21.75523376,24.19217449,21.75523376,23.74909435,310948195
2022/5/13,22.41985512,22.41985512,21.79954392,22.10970036,140717685
2022/5/16,22.41985512,22.64139519,22.10970036,22.50847149,75314352
2022/5/17,22.10970116,22.77432141,22.06539213,22.59708867,74917336
2022/5/18,22.46416473,22.9072449,22.4198557,22.46416473,67790812
2022/5/19,22.02108192,22.02108192,21.2678454,21.8438492,132862975
2022/5/20,22.24262047,22.41985149,21.9767714,22.15400411,61186481
2022/5/23,22.90724182,23.17308921,22.59708541,22.59708541,89195971
2022/5/24,22.64139366,23.17309015,22.59708633,23.12878281,54358420
2022/5/25,23.39463043,23.43893946,22.8186266,22.9515503,84163474
2022/5/26,22.95155144,23.52755529,22.86293507,23.48324796,83155126
2022/5/27,23.12878227,23.48324603,23.08447325,23.39462966,57865755
2022/5/30,23.74909401,24.05925043,23.57186297,23.74909401,106962539
2022/5/31,24.01494217,24.01494217,23.52755304,23.79340212,288272709
2022/6/1,23.88202095,24.14786837,23.79340458,24.01494466,61622089
2022/6/2,24.28079033,24.45802305,23.74909384,23.88201923,101357801
2022/6/6,23.97063255,24.28078896,23.7490925,24.14786527,50044832
2022/6/7,23.74909401,24.10355946,23.66047934,24.0149431,41480838
2022/6/8,23.74909401,24.05925043,23.66047934,24.0149431,33173131
2022/6/9,23.61617088,23.79340361,23.39463082,23.74909459,34904914
2022/6/10,22.99585915,23.57186297,22.90724278,23.39463024,71857338
2022/6/13,22.59708595,23.26170613,22.50846959,22.59708595,75486041
2022/6/14,22.41985512,22.46416415,21.97677496,22.24262407,79042532
2022/6/15,22.19831276,22.81862559,22.19831276,22.59708553,53807067
2022/6/16,21.71092606,22.77431903,21.71092606,22.68570267,73840532
2022/6/17,20.69184303,21.44507961,20.29307023,21.26784688,180351353
2022/6/20,19.71706581,20.9133825,19.71706581,20.82476614,91433649
2022/6/21,21.26784515,21.35646151,20.11583755,20.11583755,124707908
2022/6/22,20.82476425,21.53369172,20.55891687,21.40076803,129780714
2022/6/23,19.62844849,21.04630517,19.58414115,21.04630517,127172422
2022/6/24,19.80568123,20.3373777,19.7613722,19.98291226,58039695
2022/6/27,20.64753532,20.86907541,20.29307152,20.29307152,59684325
2022/6/28,20.558918,20.60322533,20.11583788,20.558918,36780785
2022/6/29,20.91338158,20.91338158,20.16014505,20.29306875,54544625
2022/6/30,20.82476425,21.13492065,20.64753154,20.95768794,71108472
2022/7/1,19.49552536,21.00199845,19.49552536,20.95768942,83542507
2022/7/4,19.89429855,20.51460972,19.67275849,19.76137316,64318270
2022/7/5,20.69184303,20.73615037,20.16014652,20.33737926,83659284
2022/7/6,20.53697014,21.18018514,20.44508178,20.95046512,66898197
2022/7/7,20.95046616,21.04235452,20.21536276,20.76669118,54585969
2022/7/8,21.36396217,21.73151386,21.22613051,21.40990548,79210809
2022/7/11,21.36396217,21.68557056,21.08829885,21.5936822,38494570
2022/7/12,20.44508171,21.18018507,20.39913841,21.13424177,57851222
2022/7/13,21.27207375,22.09906548,20.99641042,21.08829878,128592479
2022/7/14,21.27207375,21.40990541,20.85857876,21.08829878,51140295
2022/7/15,20.81263351,21.27207356,20.72074516,21.27207356,51646562
2022/7/18,21.31801987,21.50179484,20.95046641,20.95046641,62852923
2022/7/19,21.68556976,21.77745812,21.27207304,21.36396139,77603516
2022/7/20,21.36396217,22.09906555,21.31801887,21.96123388,74589177
2022/7/21,21.40990829,21.68557341,21.2261333,21.45585336,38031866
2022/7/22,21.31801987,21.59368321,21.18018644,21.40990648,33286571
2022/7/25,20.95046616,21.22613125,20.85857955,21.22613125,32837223
2022/7/26,20.81263351,21.13424189,20.76669021,20.81263351,35244627
2022/7/27,21.22613144,21.27207474,20.85857974,20.85857974,29982513
2022/7/28,20.85857964,21.45585137,20.85857964,21.40990631,34858064
2022/7/29,20.76669121,21.13424291,20.76669121,21.04235454,32732901
2022/8/1,20.58291435,20.81263438,20.49102599,20.81263438,32317441
2022/8/2,19.80186462,20.39913807,19.75592132,20.39913807,76368056
2022/8/3,19.34242439,19.80186442,19.11270438,19.57214441,73463567
2022/8/4,19.34242439,19.4802578,18.69920941,19.15864943,79683028
2022/8/5,19.98564339,19.98564339,19.61809168,19.66403498,40887388
2022/8/8,19.93969917,20.03158578,19.61809078,19.75592245,24518911
2022/8/9,20.07753181,20.21536349,19.84781177,19.93970014,28786401
2022/8/10,20.03158379,20.30724884,19.70997718,19.75592048,33436267
2022/8/11,20.16941833,20.53697001,20.16941833,20.49102496,32216296
2022/8/12,20.26130486,20.35319321,19.93969823,20.21536155,25745898
2022/8/15,20.12347412,20.30725084,20.03158576,20.30725084,23984303
2022/8/16,20.12347412,20.44508251,20.03158576,20.16941918,39472640
2022/8/17,20.03158379,20.35319214,20.03158379,20.07752884,28043614
2022/8/18,19.93969917,20.12347414,19.84781081,19.89375412,23125274
2022/8/19,19.66403389,19.93969897,19.52620222,19.89375392,44601280
2022/8/22,19.61809158,19.75592326,19.29648318,19.34242649,25148000
2022/8/23,19.29648209,19.57214541,19.29648209,19.43431375,30678063
2022/8/24,18.92893028,19.38837033,18.92893028,19.29648197,42846916
2022/8/25,19.15865135,19.29648302,18.97487462,19.02081968,24088161
2022/8/26,21.04235268,21.04235268,19.29648094,19.34242424,224986570
2022/8/29,20.39914131,20.72074798,20.03158783,20.1234762,128112511
2022/8/30,20.44508171,20.90452175,20.39913841,20.58291337,81302355
2022/8/31,20.95046616,21.40990622,20.35319443,20.58291446,168798825
2022/9/1,20.85857964,21.08829967,20.67480291,20.85857964,69693984
2022/9/2,20.21536255,21.0423543,20.12347419,20.996411,76294406
2022/9/5,19.66403389,20.39913903,19.61809059,20.2153623,54406154
2022/9/6,19.80186462,20.44508137,19.75592132,19.80186462,54122824
2022/9/7,19.48026085,19.61809253,19.29648411,19.57214747,28970551
2022/9/8,20.12347412,20.26130579,19.75592243,19.75592243,56431048
2022/9/12,20.58291435,20.76669108,20.35319432,20.35319432,53969373
2022/9/13,20.53697014,20.95046512,20.49102508,20.85857852,53078024
2022/9/14,20.26130486,20.35319321,19.80186482,19.84780988,45767089
2022/9/15,20.35319328,20.76669002,20.26130493,20.30724998,43894888
2022/9/16,20.76669121,20.85857957,20.30725114,20.39913951,88827523
2022/9/19,20.62886047,21.13424387,20.53697211,21.0423555,65340465
2022/9/20,20.85857964,21.08829967,20.76669127,20.85857964,68031089
2022/9/21,20.85857964,21.04235461,20.58291455,20.90452294,59885301
2022/9/22,20.39914131,21.27207646,20.39914131,20.62886136,170948221
2022/9/23,19.66403389,20.76669072,19.61809059,20.30725066,141280581
2022/9/26,18.74515533,19.3424271,18.65326697,19.29648379,92414125
2022/9/27,18.42354393,18.88298395,17.73438391,18.74515229,108221333
2022/9/28,17.09117126,18.1938264,16.9992829,18.1938264,159512557
2022/9/29,17.91816139,18.19382471,17.64249807,17.68844137,100795539
2022/9/30,18.05599403,18.1938257,17.13711391,17.45872231,93345395
2022/10/3,18.05599403,18.42354573,17.73438564,17.826274,64181658
2022/10/4,18.14788246,18.69921089,18.14788246,18.60732252,45907822
2022/10/5,18.2397728,18.65326785,18.19382773,18.46949285,45483424
2022/10/6,18.46949196,18.60732364,18.28571522,18.37760359,38581107
2022/10/7,18.69921112,18.92893115,18.33165942,18.42354603,52374889
2022/10/11,17.91816139,18.51543309,17.82627303,18.37760143,55100065
2022/10/12,17.78033066,18.23977072,17.7343856,18.10193905,47995092
2022/10/13,16.03445816,17.73438491,16.03445816,17.73438491,173239614
2022/10/14,15.52907372,16.35606547,15.25341038,16.26417886,168793523
2022/10/17,15.75879383,15.85068219,14.51830618,15.34529883,135113055
2022/10/18,15.85068321,16.26418,15.75879484,16.12634657,62571611
2022/10/19,15.6669054,16.08040216,15.6669054,15.89662543,35859948
2022/10/20,15.43718529,15.48313034,15.06963359,15.43718529,45724048
2022/10/21,15.20746517,15.89662526,15.16152187,15.57501862,47938651
2022/10/24,15.62096214,15.80473887,15.52907378,15.57501884,39560962
2022/10/25,15.39124203,15.75879373,15.34529872,15.62096206,25650224
2022/10/26,15.34529781,15.57501783,15.1615211,15.39124112,25425472
2022/10/27,15.80473804,15.85068135,15.52907297,15.62096133,35005276
2022/10/28,15.57501888,16.08040225,15.52907382,15.75879386,37896530
2022/10/31,15.57501888,15.80473891,15.48313052,15.80473891,21661181
2022/11/1,15.62096214,15.75879381,15.48313047,15.62096214,22988362
2022/11/2,15.52907372,15.85068211,15.52907372,15.71285044,20119701
2022/11/3,15.39124203,15.48313039,15.161522,15.39124203,23292585
2022/11/4,16.26417732,16.26417732,15.39124059,15.39124059,56276038
2022/11/7,15.89662457,15.98851292,15.7587929,15.7587929,52123327
2022/11/8,16.17228889,16.90739222,15.98851219,16.03445724,99649180
2022/11/9,16.26417732,16.53984063,16.17228897,16.53984063,43765410
2022/11/10,15.85068321,16.31012331,15.75879484,16.03445995,51519629
2022/11/11,15.89662457,16.49389801,15.89662457,16.3560646,45874126
2022/11/14,16.26417732,16.35606392,15.89662391,16.03445731,41699278
2022/11/15,16.26417732,16.35606392,16.12634392,16.31012062,37160551
2022/11/16,15.94256973,16.31012141,15.89662468,16.31012141,42269508
2022/11/17,15.89662457,16.08040128,15.80473796,15.94256962,29074549
2022/11/18,15.80473804,16.26417808,15.80473804,15.94256971,51459790
2022/11/21,15.57501888,15.94257058,15.52907382,15.89662553,37120274
2022/11/22,15.57501888,15.89662553,15.57501888,15.62096219,25837578
2022/11/23,15.80473804,15.94256971,15.71284969,15.71284969,27859389
2022/11/24,15.94256973,16.08040139,15.80473807,15.94256973,21307165
2022/11/25,15.94256973,16.26417811,15.94256973,16.03445809,42589396
2022/11/28,15.85068321,15.98851489,15.71285153,15.94257158,27404002
2022/11/29,16.67767334,16.815505,15.8047383,15.8047383,130866606
2022/11/30,16.63172913,16.67767243,16.40200912,16.63172913,75797014
2022/12/1,16.53984261,16.99928268,16.44795424,16.90739431,69235123
2022/12/2,16.44795418,16.72361927,16.40201087,16.40201087,30805181
2022/12/5,17.36683464,17.4127797,16.44795448,16.53984285,116325253
2022/12/6,17.41277695,18.14788026,17.18305694,17.41277695,172286733
2022/12/7,17.73438644,17.91816318,17.27494636,17.4587231,116390191
2022/12/8,17.73438644,18.10193991,17.68844314,17.7803315,77080453
2022/12/9,18.05599403,18.28571406,17.826274,17.91816237,82471381
2022/12/12,17.73438644,18.28571489,17.68844314,18.10193991,66870406
2022/12/13,17.5506115,17.96410652,17.36683476,17.91816321,52171027
2022/12/14,17.68844223,17.68844223,17.4587222,17.59655387,35761795
2022/12/15,18.01004982,18.14788148,17.59655309,17.68844144,64204825
2022/12/16,17.73438644,18.01005154,17.68844314,17.82627481,52996310
2022/12/19,17.36683464,17.78033141,17.36683464,17.64249974,38555122
2022/12/20,16.67767334,17.55061013,16.63173004,17.45872177,52694329
2022/12/21,17.22900391,17.32089228,16.81550711,16.81550711,29250243
2022/12/22,17.73438644,17.96410648,17.41277979,17.55061146,62865921
2022/12/23,17.45872307,17.6424998,17.3668347,17.55061143,26352949
2022/12/26,17.5506115,17.82627484,17.41277982,17.5506115,26326103
2022/12/27,17.78033066,18.51543405,17.6884423,18.19382566,126346882
2022/12/28,17.5506115,17.8722199,17.50466644,17.64249986,37743111
2022/12/29,17.45872307,17.55061143,17.09117135,17.3668347,41826581
2022/12/30,17.45872307,17.73438642,17.45872307,17.68844311,20813553
2023/1/3,17.36683464,17.55061137,17.18305966,17.36683464,27078518
2023/1/4,17.27494431,17.59655267,17.229001,17.45872102,20717371
2023/1/5,17.13711357,17.55061032,17.13711357,17.41277865,26282807
2023/1/6,17.41277695,17.45872025,17.13711189,17.22900024,15332510
2023/1/9,17.45872307,17.82627478,17.3668347,17.68844311,42202894
2023/1/10,17.5506115,17.64249986,17.41277982,17.50466644,19354819
2023/1/11,17.5965538,17.9641055,17.5965538,17.64249886,55417609
2023/1/12,17.50466347,17.73438347,17.50466347,17.64249687,16573409
2023/1/13,17.5965538,17.73438547,17.5506105,17.68844216,28842860
2023/1/16,17.50466347,17.78032852,17.50466347,17.73438347,23287581
2023/1/17,17.41277695,17.68844025,17.36683189,17.5506086,28306840
2023/1/30,17.78033066,17.82627396,17.55061063,17.6884423,39299689
2023/1/31,17.82627487,17.91816324,17.64249989,17.64249989,26978083
2023/2/1,18.14788246,18.28571413,17.82627407,17.91816243,71460883
2023/2/2,18.2397728,18.37760448,17.96410768,18.37760448,49817058
2023/2/3,18.01004982,18.28571314,18.01004982,18.23976984,24905357
2023/2/6,18.01004982,18.19382478,17.8262731,17.91816146,22953306
2023/2/7,17.73438644,18.14788322,17.68844314,18.05599485,38526847
2023/2/8,17.68844223,17.87221895,17.64249893,17.8262739,22005946
2023/2/9,17.64249802,17.87221803,17.64249802,17.68844132,15460959
2023/2/10,17.32089233,17.68844407,17.32089233,17.5965557,31916877
2023/2/13,17.36683464,17.68844305,17.36683464,17.45872301,28471791
2023/2/14,17.96410561,17.96410561,17.50466555,17.5506106,62706891
2023/2/15,17.91816139,18.10193811,17.78032973,17.82627303,39351761
2023/2/16,19.29648209,19.57214541,18.0559936,18.10193866,260953616
2023/2/17,19.29648209,19.70997883,19.11270537,19.34242539,142654515
2023/2/20,19.57214546,19.98564221,19.29648213,19.48025885,129035577
2023/2/21,19.11270523,19.70997869,18.88298521,19.61809033,86584478
2023/2/22,18.83704185,18.88298516,18.65326514,18.83704185,41888097
2023/2/23,18.83704185,19.06676188,18.79109855,18.92893021,38247301
2023/2/24,18.653265,19.02081843,18.653265,18.97487338,36325833
2023/3/1,18.46949196,18.699212,18.33166028,18.65326694,33128952
2023/3/2,18.653265,18.74515336,18.46949003,18.46949003,18461405
2023/3/3,18.653265,18.88298502,18.653265,18.83704172,16328503
2023/3/6,18.653265,18.88298502,18.6073217,18.88298502,20129194
2023/3/7,18.653265,18.74515336,18.6073217,18.69921006,13459083
2023/3/8,18.60732269,18.69921106,18.51543433,18.653266,17808185
2023/3/9,19.20459366,19.38837038,18.56137864,18.74515361,81295264
2023/3/10,18.42354393,19.15864901,17.91816061,19.15864901,116385091
2023/3/13,18.33165741,18.42354401,18.01004905,18.28571236,43799294
2023/3/14,17.64249802,18.23976971,17.64249802,18.14788135,75158842
2023/3/15,17.82627487,18.10193997,17.7343865,17.82627487,49167529
2023/3/16,17.45872307,17.78033148,17.45872307,17.6424998,31141912
2023/3/17,17.45872307,17.73438642,17.41277976,17.6424998,35943654
2023/3/20,17.68844223,17.73438553,17.4587222,17.50466551,17124644
2023/3/21,17.5506115,17.82627484,17.5506115,17.68844317,22172442
2023/3/22,17.68844223,17.87221895,17.59655387,17.68844223,25501002
2023/3/23,17.73438644,17.82627481,17.59655477,17.64249983,14824194
2023/3/24,17.73438644,17.82627481,17.64249983,17.7803315,19158659
2023/3/27,17.5965538,17.82627383,17.5506105,17.73438547,16926720
2023/3/28,17.68844223,18.05599393,17.64249893,17.64249893,28798165
2023/3/29,18.10193825,18.28571321,17.87221823,17.87221823,41869550
2023/3/30,17.91816139,18.33165813,17.87221809,18.23976977,23537200
2023/3/31,17.91816139,18.05599305,17.87221809,18.01004975,16472765
2023/4/6,17.68844223,17.96410556,17.59655387,17.96410556,18103072
2023/4/7,17.78033066,17.87221902,17.6884423,17.82627396,9736058
2023/4/10,17.73438644,17.91816318,17.73438644,17.87221987,11774926
2023/4/11,17.82627487,17.91816324,17.7343865,17.82627487,9029639
2023/4/12,17.78033066,17.91816233,17.7343856,17.87221902,11603021
2023/4/13,18.19382477,18.5613782,18.0100498,18.14788147,97816413
2023/4/14,18.19382477,18.37760148,18.0100498,18.33165818,33461729
2023/4/17,17.91816139,18.19382471,17.82627303,18.01004975,40503307
2023/4/18,17.73438644,17.91816318,17.73438644,17.91816318,18091385
2023/4/19,17.73438644,18.01005154,17.73438644,17.82627481,21292164
2023/4/20,17.68844223,17.96410556,17.68844223,17.8262739,19167538
